,BusNum,BusNum:1,LineCircuit,BranchDeviceType,LineStatus,NormLineStatus,SeriesCapStatus,LineMeter:1,LineXFType,XFAuto,XFRegBus,XFUseLDCRCC,XFRLDCRCC,XFXLDCRCC,XFRegMax,XFRegMin,XFRegTargetType,XFMVABase,XFNominalKV,XFNominalKV:1,LineR:1,LineX:1,LineG:1,LineC:1,XfrmerMagnetizingG:1,XfrmerMagnetizingB:1,XFFixedTap,XFFixedTap:1,XFTapMax:1,XFTapMin:1,XFStep:1,LineTap:1,LinePhase,XFTableNum,LineLength,LineMonEle,LSName,LineAMVA,LineAMVA:1,LineAMVA:2,LineAMVA:3,LineAMVA:4,LineAMVA:5,LineAMVA:6,LineAMVA:7,LineAMVA:8,LineAMVA:9,LineAMVA:10,LineAMVA:11,LineAMVA:12,LineAMVA:13,LineAMVA:14,OwnerNum,OwnPercent,OwnerNum:1,OwnPercent:1,OwnerNum:2,OwnPercent:2,OwnerNum:3,OwnPercent:3,OwnerNum:4,OwnPercent:4,OwnerNum:5,OwnPercent:5,OwnerNum:6,OwnPercent:6,OwnerNum:7,OwnPercent:7,EMSType,EMSDeviceID,EMSDeviceID:1,EMSType:1,EMSDeviceID:2,EMSDeviceID:3,DataMaintainerAssign,AllLabels
1462,40910,40909,1,Transformer,Closed,Closed,NO,40910,LTC,YES,40910,NO ,0.000000,0.000100,1.075000,1.025000,Middle,100.000000,500.000000,765.000000,0.000118,0.009529,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,1490.525436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1463,40909,40912,1,Transformer,Closed,Closed,NO,40909,Fixed,NO,40909,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000106,0.007634,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.062500,0.000000,0,0.000000,YES,Default,1536.335278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1464,40909,40913,1,Transformer,Closed,Closed,NO,40909,Fixed,NO,40909,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000066,0.005323,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.056250,0.000000,0,0.000000,YES,Default,1536.321259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1465,40909,40914,1,Transformer,Closed,Closed,NO,40909,Fixed,NO,40909,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,18.000000,0.000095,0.008367,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1535.891438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1466,40909,40915,1,Transformer,Closed,Closed,NO,40909,Fixed,NO,40909,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,22.000000,0.000050,0.004721,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.056250,0.000000,0,0.000000,YES,Default,1533.609390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1467,40909,40916,1,Transformer,Closed,Closed,NO,40909,Fixed,NO,40909,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000065,0.005340,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.056250,0.000000,0,0.000000,YES,Default,1533.528996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1468,40909,40917,1,Transformer,Closed,Closed,NO,40909,Fixed,NO,40909,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,18.000000,0.000060,0.005487,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.056250,0.000000,0,0.000000,YES,Default,1531.933498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1469,40911,40910,1,Transformer,Closed,Closed,NO,40911,Fixed,NO,40911,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,115.000000,500.000000,0.000274,0.013880,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,524.998999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1470,40920,40921,1,Transformer,Closed,Closed,NO,40920,Fixed,NO,40920,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,115.000000,13.800000,0.032728,0.696868,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.025000,0.000000,0,0.000000,YES,Default,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1471,40923,40922,1,Transformer,Closed,Closed,NO,40923,LTC,YES,40923,NO ,0.000000,0.000100,1.078000,1.028000,Middle,100.000000,115.000000,500.000000,0.000173,0.014437,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.031250,0.000000,0,0.000000,YES,Default,582.526779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1472,40922,40924,1,Transformer,Closed,Closed,NO,40922,Fixed,NO,40922,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,18.000000,0.000186,0.009891,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,999.454117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1473,40922,40925,1,Transformer,Closed,Closed,NO,40922,Fixed,NO,40922,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000185,0.013290,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,998.597336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1474,40922,40926,1,Transformer,Closed,Closed,NO,40922,Fixed,NO,40922,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000176,0.013179,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,997.770691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1475,40922,40927,1,Transformer,Closed,Closed,NO,40922,Fixed,NO,40922,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000125,0.009315,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,982.077980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1476,40922,40928,1,Transformer,Closed,Closed,NO,40922,Fixed,NO,40922,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000249,0.014804,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,981.557941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1477,40922,40929,1,Transformer,Closed,Closed,NO,40922,Fixed,NO,40922,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,18.000000,0.000197,0.015222,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,977.640629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1478,40932,40931,1,Transformer,Closed,Closed,NO,40932,Fixed,NO,40932,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,765.000000,0.000136,0.011350,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1437.540913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1479,40931,40934,1,Transformer,Closed,Closed,NO,40931,Fixed,NO,40931,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000053,0.004838,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.018750,0.000000,0,0.000000,YES,Default,1637.522507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1480,40931,40935,1,Transformer,Closed,Closed,NO,40931,Fixed,NO,40931,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000100,0.008303,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.025000,0.000000,0,0.000000,YES,Default,1630.068016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1481,40931,40936,1,Transformer,Closed,Closed,NO,40931,Fixed,NO,40931,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000103,0.007988,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.025000,0.000000,0,0.000000,YES,Default,1630.058479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1482,40931,40937,1,Transformer,Closed,Closed,NO,40931,Fixed,NO,40931,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000078,0.006253,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.018750,0.000000,0,0.000000,YES,Default,1629.930687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1483,40933,40932,1,Transformer,Closed,Closed,NO,40933,Fixed,NO,40933,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,115.000000,500.000000,0.000362,0.023469,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,603.822184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1484,40939,40943,1,Transformer,Closed,Closed,NO,40939,Fixed,NO,40939,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000178,0.013159,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.043750,0.000000,0,0.000000,YES,Default,748.131180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1485,40939,40944,1,Transformer,Closed,Closed,NO,40939,Fixed,NO,40939,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000178,0.014223,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,748.043013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1486,40939,40945,1,Transformer,Closed,Closed,NO,40939,Fixed,NO,40939,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,18.000000,0.000295,0.022723,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.037500,0.000000,0,0.000000,YES,Default,513.475943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1487,40939,40946,1,Transformer,Closed,Closed,NO,40939,Fixed,NO,40939,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000236,0.018738,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.037500,0.000000,0,0.000000,YES,Default,510.451889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1488,40948,40947,1,Transformer,Closed,Closed,NO,40948,Fixed,NO,40948,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,115.000000,500.000000,0.000246,0.016675,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,688.240099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1489,40954,40953,1,Transformer,Closed,Closed,NO,40954,LTC,YES,40954,NO ,0.000000,0.000100,1.079000,1.029000,Middle,100.000000,115.000000,500.000000,0.000115,0.007818,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.012500,0.000000,0,0.000000,YES,Default,981.681919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1490,40957,40956,1,Transformer,Closed,Closed,NO,40957,Fixed,NO,40957,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,765.000000,0.000101,0.006613,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1521.869469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1491,40956,40959,1,Transformer,Closed,Closed,NO,40956,Fixed,NO,40956,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,18.000000,0.000137,0.011137,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.037500,0.000000,0,0.000000,YES,Default,1482.020855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1492,40956,40960,1,Transformer,Closed,Closed,NO,40956,Fixed,NO,40956,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000082,0.006019,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.037500,0.000000,0,0.000000,YES,Default,1481.933117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1493,40956,40961,1,Transformer,Closed,Closed,NO,40956,Fixed,NO,40956,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000119,0.009066,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.037500,0.000000,0,0.000000,YES,Default,1480.285835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1494,40956,40962,1,Transformer,Closed,Closed,NO,40956,Fixed,NO,40956,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,18.000000,0.000148,0.011534,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1477.718639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1495,40956,40963,1,Transformer,Closed,Closed,NO,40956,Fixed,NO,40956,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000103,0.009121,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.037500,0.000000,0,0.000000,YES,Default,1477.714252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1496,40956,40964,1,Transformer,Closed,Closed,NO,40956,Fixed,NO,40956,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000092,0.006900,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1477.094269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1497,40958,40957,1,Transformer,Closed,Closed,NO,40958,Fixed,NO,40958,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,115.000000,500.000000,0.000143,0.011077,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,618.512869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1498,40968,40967,1,Transformer,Closed,Closed,NO,40968,LTC,YES,40968,NO ,0.000000,0.000100,1.073000,1.023000,Middle,100.000000,115.000000,500.000000,0.000330,0.017382,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,645.546627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1499,40967,40969,1,Transformer,Closed,Closed,NO,40967,Fixed,NO,40967,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000227,0.015816,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,867.102623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1500,40967,40970,1,Transformer,Closed,Closed,NO,40967,Fixed,NO,40967,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000194,0.016252,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,865.233135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1501,40967,40971,1,Transformer,Closed,Closed,NO,40967,Fixed,NO,40967,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000186,0.015890,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,862.531948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1502,40967,40972,1,Transformer,Closed,Closed,NO,40967,Fixed,NO,40967,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000196,0.013787,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,853.640366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1503,40967,40973,1,Transformer,Closed,Closed,NO,40967,Fixed,NO,40967,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,18.000000,0.000278,0.018680,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,841.356850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1504,40967,40974,1,Transformer,Closed,Closed,NO,40967,Fixed,NO,40967,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,13.800000,0.000218,0.015951,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,831.073189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1505,40980,40979,1,Transformer,Closed,Closed,NO,40980,Fixed,NO,40980,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,500.000000,765.000000,0.000122,0.008513,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,1388.439274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1506,40979,40984,1,Transformer,Closed,Closed,NO,40979,Fixed,NO,40979,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000082,0.007441,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1409.146404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1507,40979,40985,1,Transformer,Closed,Closed,NO,40979,Fixed,NO,40979,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000123,0.010828,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1408.073235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1508,40979,40986,1,Transformer,Closed,Closed,NO,40979,Fixed,NO,40979,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000121,0.007993,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1406.949520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1509,40979,40987,1,Transformer,Closed,Closed,NO,40979,Fixed,NO,40979,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000097,0.007178,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1405.041599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1510,40979,40988,1,Transformer,Closed,Closed,NO,40979,Fixed,NO,40979,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000153,0.010760,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1404.340553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1511,40979,40989,1,Transformer,Closed,Closed,NO,40979,Fixed,NO,40979,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,18.000000,0.000065,0.005895,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1404.267693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
