,SubNum,SubName,SubID,Latitude,Longitude,DataMaintainerAssign,GICSubGroundOhms,GICUsedSubGroundOhms
3970,60066,SALIDA,3971,38.51183959955540100000,-106.09415303872700100000,0.320000,0.320000,
3971,60067,BRECKENRIDGE,3972,39.42497084564249830000,-105.99197175878599400000,0.330000,0.330000,
3972,60068,FAIRPLAY,3973,39.32046372021250140000,-105.98731499781899900000,0.380000,0.380000,
3973,60069,GRANBY,3974,40.09698662817049810000,-105.90925136254800500000,0.520000,0.520000,
3974,60070,DILLON 1,3975,39.63277682623660070000,-105.98471860819600500000,0.320000,0.320000,
3975,60071,FRASER,3976,39.91649403769059750000,-105.81558026228799500000,0.130000,0.130000,
3976,60072,ALAMOSA 1,3977,37.39941993728280070000,-105.89835080474900000000,0.300000,0.300000,
3977,60073,SANFORD,3978,37.20798380276969650000,-105.73048437200199600000,0.620000,0.620000,
3978,60074,GRAND LAKE,3979,40.25058728516160040000,-105.80488263007100600000,4.700000,4.700000,
3979,60075,IDAHO SPRINGS,3980,39.66118210603200110000,-105.73771486202800000000,0.051000,0.051000,
3980,60076,COTOPAXI,3981,38.29573798534499930000,-105.59496439604299700000,3.400000,3.400000,
3981,60077,ESTES PARK 1,3982,40.48212539066570060000,-105.60839577520700100000,0.400000,0.400000,
3982,60078,BELLVUE,3983,40.64367282456839800000,-105.54322357428000600000,2.800000,2.800000,
3983,60079,BLACK HAWK,3984,39.93418271425029790000,-105.51017406826599600000,0.380000,0.380000,
3984,60080,BAILEY,3985,39.38924214121080070000,-105.41305947478099400000,0.520000,0.520000,
3985,60081,EVERGREEN,3986,39.62248017975110060000,-105.42099725980999400000,0.360000,0.360000,
3986,60082,WESTCLIFFE,3987,38.15407430315809730000,-105.40546096322999900000,15.900000,15.900000,
3987,60083,SAN LUIS 3,3988,37.01549340883570240000,-105.36352471448300600000,0.070000,0.070000,
3988,60084,CANON CITY 1,3989,38.49636478737460270000,-105.34052045660000400000,3.600000,3.600000,
3989,60085,CANON CITY 2,3990,38.60008600197429730000,-105.44543808999600300000,4.400000,4.400000,
3990,60086,BOULDER 1,3991,39.98782441955869870000,-105.36328916240900400000,0.094000,0.094000,
3991,60087,BOULDER 2,3992,39.97439740965329950000,-105.43461970027600200000,0.120000,0.120000,
3992,60088,LIVERMORE 7,3993,40.83995013820239710000,-105.44023832693700600000,4.700000,4.700000,
3993,60089,LYONS 2,3994,40.29817933994080190000,-105.35999754000900400000,0.260000,0.260000,
3994,60090,PINE 2,3995,39.43220809323420180000,-105.36700020449599400000,0.490000,0.490000,
3995,60091,FLORISSANT,3996,38.81321436817510320000,-105.39039591679599500000,3.300000,3.300000,
3996,60092,GOLDEN 1,3997,39.88588804239979880000,-105.28179598186899600000,0.190000,0.190000,
3997,60093,BOULDER 3,3998,40.04080387934629930000,-105.29196668298399700000,0.370000,0.370000,
3998,60094,BOULDER 4,3999,39.99097336140520300000,-105.33170145801599900000,0.720000,0.720000,
3999,60095,BOULDER 5,4000,40.03522480670780230000,-105.22510055670299800000,0.470000,0.470000,
4000,60096,CONIFER,4001,39.40306198933699730000,-105.25053752341899800000,0.044000,0.044000,
4001,60097,BOULDER 6,4002,39.87937079153140020000,-105.22050022175200500000,0.100000,0.100000,
4002,60098,GOLDEN 2,4003,39.65009400026119830000,-105.22070743004100300000,0.440000,0.440000,
4003,60099,GOLDEN 3,4004,39.67798394945059930000,-105.17885408260100600000,0.100000,0.100000,
4004,60100,LONGMONT 1,4005,40.23139691615730130000,-105.17834630114900600000,0.460000,0.460000,
4005,60101,LONGMONT 2,4006,40.14443727990539660000,-105.21718144874900200000,0.110000,0.110000,
4006,60102,BOULDER 7,4007,39.90453092218619700000,-105.26585533277899700000,0.980000,0.980000,
4007,60103,MORRISON,4008,39.69935831568020040000,-105.29720304067299700000,0.260000,0.260000,
4008,60104,BOULDER 8,4009,40.03538102879429770000,-105.14869008581699500000,0.190000,0.190000,
4009,60105,ARVADA 1,4010,39.81732707202129970000,-105.20984202459600000000,0.072000,0.072000,
4010,60106,DIVIDE,4011,38.89159156333410290000,-105.18815717994900200000,0.220000,0.220000,
4011,60107,LAPORTE,4012,40.79152584071029960000,-105.15361720855300100000,0.033000,0.033000,
4012,60108,LOVELAND 1,4013,40.31891893453769880000,-105.11007949543500200000,0.012000,0.012000,
4013,60109,LOVELAND 2,4014,40.39919020702949840000,-105.10958576902099500000,0.084000,0.084000,
4014,60110,DENVER 1,4015,39.64720149834260350000,-105.21038380689400100000,0.820000,0.820000,
4015,60111,DENVER 2,4016,39.77339640426360030000,-105.11254487569000600000,0.270000,0.270000,
4016,60112,LITTLETON 1,4017,39.43183760668450330000,-105.17412505939400100000,0.057000,0.057000,
4017,60113,LITTLETON 2,4018,39.50186288860459880000,-105.18602491392199700000,0.950000,0.950000,
4018,60114,LOUISVILLE,4019,40.01080277080559710000,-105.21506242273000000000,0.850000,0.850000,
4019,60115,SEDALIA,4020,39.23111162682930340000,-105.12353622535499600000,0.025000,0.025000,
4020,60116,CRIPPLE CREEK,4021,38.76747398791639650000,-105.19672990389399600000,0.036000,0.036000,
4021,60117,FORT COLLINS 1,4022,40.42184483101439700000,-105.22333191529899900000,0.930000,0.930000,
4022,60118,FORT COLLINS 2,4023,40.47634718765100100000,-105.07492185273800100000,0.910000,0.910000,
4023,60119,FLORENCE 4,4024,38.31552646594629860000,-105.05023126169200500000,0.370000,0.370000,
4024,60120,ARVADA 2,4025,39.90859325588559870000,-105.06465677611899400000,0.100000,0.100000,
4025,60121,ARVADA 3,4026,39.86630114515079980000,-105.14627447041199600000,3.400000,3.400000,
4026,60122,FORT COLLINS 3,4027,40.60369497777850260000,-105.19214946313700000000,4.200000,4.200000,
4027,60123,FORT COLLINS 4,4028,40.59269807643629950000,-105.20875921364600500000,0.440000,0.440000,
4028,60124,ARVADA 4,4029,39.84567618476199870000,-105.08202937727199400000,0.290000,0.290000,
4029,60125,ARVADA 5,4030,39.88240435501389670000,-105.14285224536800500000,0.360000,0.360000,
4030,60126,DENVER 3,4031,39.80580725620170310000,-105.19143847982400100000,0.200000,0.200000,
4031,60127,BROOMFIELD 1,4032,39.80673366365709850000,-105.05260504811299400000,0.880000,0.880000,
4032,60128,BROOMFIELD 2,4033,39.79154020518969760000,-105.12735726595799700000,0.340000,0.340000,
4033,60129,WOODLAND PARK,4034,38.99576229779869860000,-105.10654599011600400000,0.110000,0.110000,
4034,60130,LA VETA,4035,37.54295849101409740000,-105.02765627430399300000,0.120000,0.120000,
4035,60131,ARVADA 6,4036,39.77702926087790300000,-105.09356492997800100000,0.370000,0.370000,
4036,60132,BERTHOUD,4037,40.28787610959120260000,-105.02031534108600400000,0.420000,0.420000,
4037,60133,LONGMONT 3,4038,40.15133932138419940000,-105.13199286919399400000,4.000000,4.000000,
4038,60134,LONGMONT 4,4039,40.25979854170250150000,-105.12728375878199900000,0.016000,0.016000,
4039,60135,WHEAT RIDGE,4040,39.69732879686650050000,-105.05352697705299600000,0.870000,0.870000,
4040,60136,LAFAYETTE 2,4041,39.92845430369680320000,-105.07859163481200000000,0.054000,0.054000,
4041,60137,LAFAYETTE 3,4042,39.94085832355389700000,-105.19481992812100700000,0.460000,0.460000,
4042,60138,DENVER 4,4043,39.74142477772529960000,-105.14820795149400100000,4.000000,4.000000,
4043,60139,DENVER 5,4044,39.62221162452730280000,-105.04802833247799800000,3.000000,3.000000,
4044,60140,DENVER 6,4045,39.59413389106020280000,-105.01176368916199500000,0.170000,0.170000,
4045,60141,DENVER 7,4046,39.74282607465080020000,-105.09343176423600100000,0.670000,0.670000,
4046,60142,DENVER 8,4047,39.73099501869120330000,-105.18159526809600400000,4.700000,4.700000,
4047,60143,DENVER 9,4048,39.55803023178930290000,-105.13787675399800000000,0.700000,0.700000,
4048,60144,LITTLETON 3,4049,39.52265485620549870000,-105.08292727465999400000,0.029000,0.029000,
4049,60145,LITTLETON 4,4050,39.51354516709219670000,-105.09192479528300600000,0.250000,0.250000,
4050,60146,BROOMFIELD 3,4051,39.86035897847369820000,-105.03965678104400200000,0.066000,0.066000,
4051,60147,BROOMFIELD 4,4052,39.96689815502089970000,-105.16273476674599900000,1.200000,1.200000,
4052,60148,LITTLETON 5,4053,39.63970071437220360000,-105.01196217681899700000,0.013000,0.013000,
4053,60149,LITTLETON 6,4054,39.60684570618690260000,-105.08971415999799600000,0.490000,0.490000,
4054,60150,DENVER 10,4055,39.79878540214200200000,-105.09817377407999600000,0.350000,0.350000,
4055,60151,ARVADA 7,4056,39.89961903438670280000,-105.02480840664399900000,0.350000,0.350000,
4056,60152,ARVADA 8,4057,39.75104156836229660000,-105.05446720124699300000,0.063000,0.063000,
4057,60153,LITTLETON 7,4058,39.49155511211520060000,-105.03762154449400200000,0.600000,0.600000,
4058,60154,LOVELAND 3,4059,40.42653400942830190000,-105.11337492461800000000,0.490000,0.490000,
4059,60155,LOVELAND 4,4060,40.42439197709830270000,-105.08556087775200200000,0.140000,0.140000,
4060,60156,WELLINGTON 3,4061,40.88659031499999940000,-105.12114111088999400000,0.130000,0.130000,
4061,60157,DENVER 11,4062,39.73995985205070270000,-105.09983939785199400000,0.480000,0.480000,
4062,60158,DENVER 12,4063,39.69778021567339720000,-105.01942242164300000000,0.660000,0.660000,
4063,60159,WESTMINSTER 4,4064,39.96744488141330010000,-104.99712188116299700000,4.100000,4.100000,
4064,60160,WESTMINSTER 5,4065,39.79339163163790260000,-105.07203124134599600000,0.066000,0.066000,
4065,60161,WESTMINSTER 6,4066,39.87971533236439820000,-105.06273359442900500000,0.670000,0.670000,
4066,60162,FORT COLLINS 5,4067,40.58992208074260330000,-104.94107234219400500000,2.200000,2.200000,
4067,60163,FORT COLLINS 6,4068,40.51418401753210220000,-105.11774374853099800000,0.160000,0.160000,
4068,60164,DENVER 13,4069,39.75493053981499970000,-105.05063582131100500000,0.320000,0.320000,
4069,60165,DENVER 14,4070,39.77091701731289670000,-104.99826199413000400000,3.300000,3.300000,
4070,60166,PENROSE,4071,38.41457561545929880000,-104.95841739665999600000,0.120000,0.120000,
4071,60167,LONGMONT 5,4072,40.20363038313559660000,-104.93235406787999900000,0.600000,0.600000,
4072,60168,LONGMONT 6,4073,40.13377315697719890000,-104.98591528561600200000,4.700000,4.700000,
4073,60169,FORT COLLINS 7,4074,40.73253712907129650000,-104.99518180645800700000,0.290000,0.290000,
4074,60170,FORT COLLINS 8,4075,40.70306290695629770000,-104.99425228841299400000,0.140000,0.140000,
4075,60171,ERIE,4076,40.01803920952770000000,-105.03972903949799900000,0.200000,0.200000,
4076,60172,DENVER 15,4077,39.67019250818140110000,-105.01190973408900200000,0.130000,0.130000,
4077,60173,DENVER 16,4078,39.64666198795109860000,-105.04489088777499700000,0.120000,0.120000,
4078,60174,DENVER 17,4079,39.79219201024640280000,-104.94905087217000500000,0.440000,0.440000,
4079,60175,DENVER 18,4080,39.78186656109529910000,-105.10579371669500400000,0.280000,0.280000,
4080,60176,LITTLETON 8,4081,39.65400046638860230000,-105.01195037118499400000,0.071000,0.071000,
4081,60177,LITTLETON 9,4082,39.65829358192080180000,-105.08150708944400300000,0.830000,0.830000,
4082,60178,ENGLEWOOD 1,4083,39.57615043797360240000,-105.02832417582399700000,4.700000,4.700000,
4083,60179,DENVER 19,4084,39.79345853556729650000,-105.08951406657399700000,0.048000,0.048000,
4084,60180,DENVER 20,4085,39.80528610493460210000,-104.98067099644100600000,0.150000,0.150000,
4085,60181,LITTLETON 10,4086,39.45894327365100200000,-105.02067662624199300000,1.500000,1.500000,
4086,60182,LITTLETON 11,4087,39.55348021901200180000,-104.98594961711999900000,2.900000,2.900000,
4087,60183,BROOMFIELD 5,4088,39.92562342138020170000,-104.98564586233300100000,0.110000,0.110000,
4088,60184,DENVER 21,4089,39.87810985169750210000,-105.04745183017300300000,0.069000,0.069000,
4089,60185,DENVER 22,4090,39.77472719604369900000,-104.97440332886400000000,2.200000,2.200000,
4090,60186,FORT COLLINS 9,4091,40.44432040164989670000,-104.92147952386200400000,0.017000,0.017000,
4091,60187,DENVER 23,4092,39.66893719073829770000,-105.09480809469299300000,0.900000,0.900000,
4092,60188,DENVER 24,4093,39.82258499562310310000,-104.91355358801500600000,0.510000,0.510000,
4093,60189,DENVER 25,4094,39.87145804224520160000,-104.94082426599200600000,0.270000,0.270000,
4094,60190,DENVER 26,4095,39.82152461162129950000,-105.05720075357899600000,0.091000,0.091000,
4095,60191,DENVER 27,4096,39.79924389321269730000,-104.97169887469900100000,0.029000,0.029000,
4096,60192,DENVER 28,4097,39.68839729353990010000,-104.95795501188500500000,0.150000,0.150000,
4097,60193,DENVER 29,4098,39.69828143277170080000,-104.87824770941800500000,0.089000,0.089000,
4098,60194,ENGLEWOOD 2,4099,39.64384008088840260000,-104.95244523291100300000,0.180000,0.180000,
4099,60195,DENVER 30,4100,39.70468341247929800000,-104.94713980816500500000,0.510000,0.510000,
4100,60196,DENVER 31,4101,39.61903841051000090000,-105.05298182504100200000,0.130000,0.130000,
4101,60197,DENVER 32,4102,39.73038489621379910000,-105.00752631512999400000,0.320000,0.320000,
4102,60198,LITTLETON 12,4103,39.54621672484670110000,-104.98731100992499400000,0.770000,0.770000,
4103,60199,LITTLETON 13,4104,39.59728782257219850000,-104.86514948074800200000,0.160000,0.160000,
4104,60200,DENVER 33,4105,39.72875701209480330000,-104.98450838201300400000,0.440000,0.440000,
4105,60201,DENVER 34,4106,39.82335070553610020000,-104.87205665954600400000,0.900000,0.900000,
4106,60202,DENVER 35,4107,39.85968444046770290000,-104.95724599249200500000,0.024000,0.024000,
4107,60203,DACONO,4108,40.05814439987049980000,-105.04987434902300000000,0.320000,0.320000,
4108,60204,LITTLETON 14,4109,39.62934132154860120000,-104.96384432018099600000,0.330000,0.330000,
4109,60205,LITTLETON 15,4110,39.54051273751419870000,-105.04791474225500300000,0.120000,0.120000,
4110,60206,THORNTON 1,4111,39.83196122400649840000,-104.99785615546800000000,0.082000,0.082000,
4111,60207,THORNTON 2,4112,40.01507023084310080000,-104.97108125905299400000,0.890000,0.890000,
4112,60208,LITTLETON 16,4113,39.53909855088539870000,-104.90175261963500500000,4.300000,4.300000,
4113,60209,DENVER 36,4114,39.69541671282159710000,-104.87323119957500200000,0.270000,0.270000,
4114,60210,DENVER 37,4115,39.94801796061369710000,-104.94621557147900200000,0.490000,0.490000,
4115,60211,DENVER 38,4116,39.86997657760520040000,-104.93497446851000600000,4.100000,4.100000,
4116,60212,JOHNSTOWN,4117,40.33387449505470100000,-105.03494739133100200000,0.018000,0.018000,
4117,60213,DENVER 39,4118,39.62736793045920080000,-105.01294199957200700000,1.400000,1.400000,
4118,60214,DENVER 40,4119,39.68920714314310060000,-104.87314526734000700000,0.390000,0.390000,
4119,60215,LITTLETON 17,4120,39.48330346086390110000,-104.83795543402300200000,3.400000,3.400000,
4120,60216,LITTLETON 18,4121,39.62266764732380150000,-104.95338384473299700000,0.330000,0.330000,
4121,60217,DENVER 41,4122,39.82759696836640020000,-104.86196865551799800000,0.480000,0.480000,
4122,60218,DENVER 42,4123,39.64142790516550010000,-104.83926797785299800000,0.019000,0.019000,
4123,60219,DENVER 43,4124,39.67052737984010240000,-104.87546541642599600000,0.210000,0.210000,
4124,60220,BRIGHTON 1,4125,39.88814563543910200000,-104.94724640390799700000,0.076000,0.076000,
4125,60221,BRIGHTON 2,4126,40.00007299234160030000,-104.88302412114799700000,0.050000,0.050000,
4126,60222,DENVER 44,4127,39.68876690001589940000,-104.93795425214099700000,0.290000,0.290000,
4127,60223,COLORADO SPRINGS 1,4128,39.02027922037559900000,-104.83469723889500400000,0.430000,0.430000,
4128,60224,LARKSPUR,4129,39.19709688330669910000,-104.98302817139099800000,0.088000,0.088000,
4129,60225,RYE,4130,37.92207744990540160000,-105.00273580239499400000,0.130000,0.130000,
4130,60226,DENVER 45,4131,39.72203628537779710000,-104.89134001983900600000,0.012000,0.012000,
4131,60227,CASTLE ROCK 2,4132,39.42672309404459700000,-104.98575967131199600000,0.160000,0.160000,
4132,60228,WINDSOR 3,4133,40.53483814780550180000,-104.91613798837200000000,0.070000,0.070000,
4133,60229,LONE TREE,4134,39.46841115645489850000,-104.95994066021199800000,4.600000,4.600000,
4134,60230,DENVER 46,4135,39.78746265065520050000,-104.91899290047000200000,0.330000,0.330000,
4135,60231,DENVER 47,4136,39.59294102128839650000,-104.87111007907799400000,0.280000,0.280000,
4136,60232,DENVER 48,4137,39.59045955773579810000,-104.80918207763099300000,0.150000,0.150000,
4137,60233,HENDERSON 16,4138,39.97366357052499810000,-104.91971375600100200000,0.088000,0.088000,
4138,60234,DENVER 49,4139,39.79062752461400270000,-104.86215190133900400000,0.180000,0.180000,
4139,60235,DENVER 50,4140,39.72936609722110290000,-104.81988780412700600000,0.048000,0.048000,
4140,60236,DENVER 51,4141,39.79541663958409710000,-104.78921273570900000000,0.065000,0.065000,
4141,60237,COLORADO SPRINGS 2,4142,38.73708066596159940000,-104.90244831041400200000,0.350000,0.350000,
4142,60238,COLORADO SPRINGS 3,4143,38.81857193489140200000,-104.90163830024100400000,0.430000,0.430000,
4143,60239,ENGLEWOOD 3,4144,39.60441106154289770000,-104.80848418128600500000,0.300000,0.300000,
4144,60240,ENGLEWOOD 4,4145,39.53886589457660250000,-104.92639140556400400000,0.190000,0.190000,
4145,60241,COLORADO SPRINGS 4,4146,38.78205401368690280000,-104.81640690198300100000,0.180000,0.180000,
4146,60242,AURORA 2,4147,39.83323808000159970000,-104.94178094884800600000,0.073000,0.073000,
4147,60243,AURORA 3,4148,39.79090768399279910000,-104.81815858172500100000,0.170000,0.170000,
4148,60244,U S A F ACADEMY,4149,39.05527322819659730000,-104.80952946409100000000,0.120000,0.120000,
4149,60245,ENGLEWOOD 5,4150,39.57137680621590190000,-104.89207571662200300000,0.610000,0.610000,
4150,60246,ENGLEWOOD 6,4151,39.48829762708029990000,-104.91593936069300200000,0.099000,0.099000,
4151,60247,CASTLE ROCK 3,4152,39.36402668910390190000,-104.76042397891400500000,0.960000,0.960000,
4152,60248,COLORADO SPRINGS 5,4153,38.82859434566609740000,-104.86591559554099700000,0.300000,0.300000,
4153,60249,COLORADO SPRINGS 6,4154,38.89428240489630180000,-104.87900155195299600000,0.023000,0.023000,
4154,60250,MILLIKEN,4155,40.33518502634510130000,-104.83451494378100200000,0.260000,0.260000,
4155,60251,MONUMENT,4156,39.07895663880150040000,-104.82473636726800200000,0.830000,0.830000,
4156,60252,DENVER 52,4157,39.85630041466819760000,-104.89494084774999300000,0.200000,0.200000,
4157,60253,DENVER 53,4158,39.81854075623579800000,-104.89114929151999400000,0.150000,0.150000,
4158,60254,COLORADO SPRINGS 7,4159,38.74793303609489920000,-104.75973743868800600000,0.052000,0.052000,
4159,60255,AURORA 4,4160,39.68336449638910320000,-104.77598931168499500000,3.000000,3.000000,
4160,60256,AURORA 5,4161,39.63739401249839740000,-104.83768634848699700000,4.000000,4.000000,
4161,60257,AURORA 6,4162,39.63871296735609920000,-104.88795157776400000000,0.068000,0.068000,
4162,60258,AURORA 7,4163,39.67288575228170090000,-104.92026645666800300000,0.610000,0.610000,
4163,60259,CASTLE ROCK 4,4164,39.31172704206380080000,-104.90631679890100300000,0.025000,0.025000,
4164,60260,CASTLE ROCK 5,4165,39.19638836204819650000,-104.76396172289000200000,0.310000,0.310000,
4165,60261,COLORADO SPRINGS 8,4166,38.95116049792110150000,-104.76530489810400600000,0.930000,0.930000,
4166,60262,COLORADO SPRINGS 9,4167,38.90672904507469810000,-104.88230482802200100000,0.072000,0.072000,
4167,60263,COLORADO SPRINGS 10,4168,38.90422447530939820000,-104.72436416502600300000,0.310000,0.310000,
4168,60264,PUEBLO 1,4169,38.13748593657619780000,-104.74149852517000200000,0.130000,0.130000,
4169,60265,PUEBLO 2,4170,38.16394705635210020000,-104.87127236274399400000,0.790000,0.790000,
4170,60266,PLATTEVILLE 1,4171,40.30525798499159860000,-104.90870467837200400000,0.380000,0.380000,
4171,60267,COLORADO SPRINGS 11,4172,38.72318895165769700000,-104.86966234264899400000,0.160000,0.160000,
4172,60268,BRIGHTON 3,4173,40.05505932524219760000,-104.74211524661700400000,1.000000,1.000000,
4173,60269,BRIGHTON 4,4174,39.93945208886260190000,-104.77762938424800200000,0.085000,0.085000,
4174,60270,FORT LUPTON 1,4175,40.19582117098980230000,-104.82764651698700200000,0.087000,0.087000,
4175,60271,COMMERCE CITY 1,4176,39.78352459066790200000,-104.76521329241700200000,0.130000,0.130000,
4176,60272,COMMERCE CITY 2,4177,39.88256960919319740000,-104.78541763830800400000,0.053000,0.053000,
4177,60273,GREELEY 1,4178,40.40258907964099680000,-104.73122451154499400000,1.100000,1.100000,
4178,60274,GREELEY 2,4179,40.34522329724160270000,-104.80227882127799400000,0.430000,0.430000,
4179,60275,AURORA 8,4180,39.60399006339130070000,-104.71569334566000000000,0.500000,0.500000,
4180,60276,AURORA 9,4181,39.64795152308950320000,-104.70058313588299400000,0.750000,0.750000,
4181,60277,AURORA 10,4182,39.75319900693669690000,-104.79741107424899800000,4.800000,4.800000,
4182,60278,AURORA 11,4183,39.71580694692629980000,-104.79856182247600300000,1.400000,1.400000,
4183,60279,COLORADO SPRINGS 12,4184,38.98797560675590290000,-104.81030150747399400000,0.320000,0.320000,
4184,60280,COLORADO SPRINGS 13,4185,38.96817714474700270000,-104.84635488497400500000,0.320000,0.320000,
4185,60281,AURORA 12,4186,39.57177223409890130000,-104.71684575889099700000,0.047000,0.047000,
4186,60282,AURORA 13,4187,39.65153628428819840000,-104.77300758474200400000,0.970000,0.970000,
4187,60283,PARKER 2,4188,39.55361377665410320000,-104.83883834214499600000,0.110000,0.110000,
4188,60284,PARKER 3,4189,39.55222108311519950000,-104.83626911783099400000,0.650000,0.650000,
4189,60285,COLORADO SPRINGS 14,4190,38.75499063230969910000,-104.82054743793800400000,0.032000,0.032000,
4190,60286,COLORADO SPRINGS 15,4191,38.78455097996999970000,-104.84358063861900200000,0.960000,0.960000,
4191,60287,COLORADO SPRINGS 16,4192,38.79927722578120350000,-104.80170071711499700000,0.320000,0.320000,
4192,60288,COLORADO SPRINGS 17,4193,38.78173939518929810000,-104.86353801314599800000,0.017000,0.017000,
4193,60289,PUEBLO 3,4194,38.45730734001399750000,-104.72403324214600700000,4.500000,4.500000,
4194,60290,PUEBLO 4,4195,38.45470125823649710000,-104.77670059798700200000,0.091000,0.091000,
4195,60291,COLORADO SPRINGS 18,4196,39.04796559785020090000,-104.69211587912499800000,0.710000,0.710000,
4196,60292,COLORADO SPRINGS 19,4197,38.89882003800040170000,-104.84173771827100600000,0.240000,0.240000,
4197,60293,AURORA 14,4198,39.61274374644629860000,-104.79668697409400100000,0.130000,0.130000,
4198,60294,AURORA 15,4199,39.61462166882569850000,-104.75632185228199900000,0.150000,0.150000,
4199,60295,COLORADO SPRINGS 20,4200,38.95258989443409800000,-104.65201733561700300000,4.500000,4.500000,
4200,60296,COLORADO SPRINGS 21,4201,38.78782087768539810000,-104.84315536061299700000,0.065000,0.065000,
4201,60297,WALSENBURG,4202,37.58384852740559980000,-104.64240803897199300000,4.600000,4.600000,
4202,60298,BRIGHTON 5,4203,39.93598494578129990000,-104.67163874202999800000,0.053000,0.053000,
4203,60299,COLORADO SPRINGS 22,4204,38.68965777501200160000,-104.79505915109800200000,0.830000,0.830000,
4204,60300,COLORADO SPRINGS 23,4205,38.77544846219949900000,-104.76219025726599900000,0.016000,0.016000,
4205,60301,EVANS,4206,40.33856737725749750000,-104.80207104762999400000,0.250000,0.250000,
4206,60302,COLORADO SPRINGS 24,4207,38.93826091140879700000,-104.76179474161800400000,0.880000,0.880000,
4207,60303,COLORADO SPRINGS 25,4208,39.01601321334349850000,-104.75600737106400100000,0.350000,0.350000,
4208,60304,COLORADO SPRINGS 26,4209,38.98566468580479950000,-104.65543151322199800000,0.240000,0.240000,
4209,60305,PUEBLO 5,4210,37.99981379854470020000,-104.76741642365399800000,0.490000,0.490000,
4210,60306,PUEBLO 6,4211,38.10633921331079680000,-104.66996889026199800000,0.530000,0.530000,
4211,60307,FRANKTOWN,4212,39.31379673249809770000,-104.66323714230300400000,0.190000,0.190000,
4212,60308,COLORADO SPRINGS 27,4213,38.88970986341980310000,-104.73159126919399800000,0.200000,0.200000,
4213,60309,COLORADO SPRINGS 28,4214,38.80181152432709980000,-104.61286129937299400000,0.380000,0.380000,
4214,60310,AURORA 16,4215,39.69902475432289890000,-104.61010536317799300000,0.130000,0.130000,
4215,60311,AURORA 17,4216,39.51744708012520140000,-104.72935321996899900000,0.051000,0.051000,
4216,60312,COLORADO SPRINGS 29,4217,38.95472540803250180000,-104.68635317989800600000,0.150000,0.150000,
4217,60313,COLORADO SPRINGS 30,4218,38.95947772482630000000,-104.71455010167000000000,0.320000,0.320000,
4218,60314,DENVER 54,4219,39.92640396787859910000,-104.65267875124999400000,1.700000,1.700000,
4219,60315,COLORADO SPRINGS 31,4220,38.98302927522289710000,-104.73444670577700300000,0.160000,0.160000,
4220,60316,AURORA 18,4221,39.66688151074119870000,-104.68035316395699400000,0.330000,0.330000,
4221,60317,FOUNTAIN 1,4222,38.71070222757379750000,-104.73645890595399500000,0.079000,0.079000,
4222,60318,FOUNTAIN 2,4223,38.58425498548219680000,-104.66251163347000400000,0.490000,0.490000,
4223,60319,GREELEY 3,4224,40.36150719804739850000,-104.59625299356399400000,0.550000,0.550000,
4224,60320,GREELEY 4,4225,40.38292217825659950000,-104.58402140277300400000,0.130000,0.130000,
4225,60321,PARKER 4,4226,39.56359543296019860000,-104.59229911098600500000,0.140000,0.140000,
4226,60322,PARKER 5,4227,39.57003898777819730000,-104.76904049540999600000,0.230000,0.230000,
4227,60323,LA SALLE,4228,40.41095870170550340000,-104.62616402155700300000,0.160000,0.160000,
4228,60324,COLORADO SPRINGS 32,4229,38.71419210913570200000,-104.60389172442299400000,0.350000,0.350000,
4229,60325,EATON,4230,40.46082548117990290000,-104.68286589807100000000,0.220000,0.220000,
4230,60326,PUEBLO 7,4231,38.20010006695959960000,-104.65350797715299800000,0.310000,0.310000,
4231,60327,PUEBLO 8,4232,38.41273845779579690000,-104.58214131010099400000,0.110000,0.110000,
4232,60328,HUDSON,4233,40.05783630644530290000,-104.53946653671100400000,0.098000,0.098000,
4233,60329,AULT,4234,40.73663492284970290000,-104.51103720293799900000,0.150000,0.150000,
4234,60330,ELIZABETH,4235,39.36943110173479710000,-104.49846524188500000000,3.100000,3.100000,
4235,60331,PUEBLO 9,4236,38.26282361657690250000,-104.56713114469199900000,0.260000,0.260000,
4236,60332,PUEBLO 10,4237,38.38719637674820010000,-104.58363691117300200000,0.045000,0.045000,
4237,60333,TRINIDAD,4238,37.23394445978809840000,-104.47025986631399500000,0.880000,0.880000,
4238,60334,ELBERT,4239,39.28143473920390250000,-104.53215935415299500000,0.480000,0.480000,
4239,60335,PUEBLO 11,4240,38.32646314075350350000,-104.47238468410799300000,0.500000,0.500000,
4240,60336,PEYTON,4241,39.07404246160209740000,-104.45094647637900200000,0.300000,0.300000,
4241,60337,KEENESBURG 1,4242,40.19871443987889850000,-104.46856451524099900000,0.320000,0.320000,
4242,60338,KERSEY,4243,40.35420847048769840000,-104.47583445330400300000,0.140000,0.140000,
4243,60339,BENNETT,4244,39.69758524718650250000,-104.53791509999000200000,0.350000,0.350000,
4244,60340,KIOWA,4245,39.44887469919059700000,-104.35005402371899700000,0.650000,0.650000,
4245,60341,CALHAN,4246,39.05485558284439660000,-104.34979833262299600000,3.500000,3.500000,
4246,60342,STRASBURG,4247,39.76036682856430100000,-104.34232714693200700000,0.050000,0.050000,
4247,60343,YODER,4248,38.60147513084550040000,-104.17459065096099400000,0.044000,0.044000,
4248,60344,BYERS,4249,39.78126401816390260000,-104.15735852373100600000,0.120000,0.120000,
